EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MonthlyIncome,Over18,PercentSalaryHike,StandardHours,TotalWorkingYears,YearsAtCompany,YearsAtCompany,EnvironmentSatisfaction,JobSatisfaction,PerformanceRating
710,40,No,Travel_Rarely,Research & Development,14,4,Medical,1,Female,1,Research Scientist,33480,Y,22,8,7,4,5,2,2,4
711,36,No,Travel_Frequently,Sales,16,2,Life Sciences,1,Male,1,Research Scientist,12810,Y,11,8,17,15,16,1,1,3
712,48,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,2,Research Scientist,28190,Y,20,8,11,10,11,4,4,4
713,27,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,2,Laboratory Technician,48510,Y,18,8,5,1,2,3,4,3
714,51,No,Travel_Rarely,Research & Development,4,1,Medical,1,Female,3,Manufacturing Director,40280,Y,14,8,29,5,6,4,2,3
715,18,No,Non-Travel,Research & Development,1,4,Medical,1,Male,2,Sales Executive,27200,Y,22,8,0,0,1,4,4,4
716,35,No,Travel_Rarely,Research & Development,1,4,Other,1,Female,2,Research Director,81200,Y,13,8,10,9,10,4,4,3
717,27,No,Travel_Frequently,Research & Development,26,4,Medical,1,Female,1,Research Director,46470,Y,17,8,8,6,7,4,4,3
718,55,Yes,Travel_Rarely,Research & Development,19,3,Technical Degree,1,Male,1,Human Resources,46800,Y,14,8,24,19,20,1,3,3
719,56,No,Travel_Rarely,Research & Development,24,4,Life Sciences,1,Male,2,Laboratory Technician,32210,Y,15,8,33,19,20,4,2,3
720,34,No,Non-Travel,Sales,1,2,Life Sciences,1,Male,2,Research Scientist,86210,Y,17,8,5,5,6,1,3,3
721,40,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,2,Sales Executive,45770,Y,11,8,15,12,13,2,3,3
722,34,No,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Male,1,Research Scientist,45530,Y,18,8,10,8,9,2,3,3
723,31,Yes,Travel_Frequently,Research & Development,2,2,Medical,1,Female,2,Manufacturing Director,53960,Y,17,8,3,1,2,3,4,3
724,35,Yes,Travel_Frequently,Research & Development,1,2,Medical,1,Male,1,Manufacturing Director,67960,Y,13,8,5,4,5,4,3,3
725,38,No,Travel_Frequently,Research & Development,7,3,Medical,1,Female,2,Sales Representative,76250,Y,15,8,4,4,5,4,3,3
726,34,No,Travel_Rarely,Research & Development,10,4,Other,1,Female,2,Laboratory Technician,74120,Y,24,8,14,14,15,3,4,4
727,28,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,2,Healthcare Representative,111590,Y,12,8,5,5,6,3,1,3
728,31,Yes,Travel_Rarely,Research & Development,15,2,Life Sciences,1,Male,2,Sales Executive,49600,Y,15,8,10,10,11,4,3,3
729,39,No,Travel_Rarely,Research & Development,17,4,Technical Degree,1,Female,2,Healthcare Representative,104750,Y,11,8,8,5,6,1,4,3
730,51,No,Travel_Frequently,Research & Development,20,3,Medical,1,Male,2,Sales Executive,148140,Y,11,8,14,4,5,2,2,3
731,41,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,Male,4,Sales Executive,191410,Y,12,8,12,6,7,4,4,3
732,37,No,Travel_Rarely,Research & Development,2,2,Medical,1,Female,1,Healthcare Representative,54050,Y,15,8,8,6,7,3,3,3
733,33,No,Travel_Frequently,Research & Development,2,3,Medical,1,Female,1,Sales Executive,87930,Y,17,8,8,5,6,2,4,3
734,32,No,Travel_Rarely,Research & Development,1,4,Medical,1,Male,5,Research Director,191890,Y,12,8,4,3,4,3,2,3
735,39,No,Non-Travel,Research & Development,29,2,Life Sciences,1,Male,2,Sales Executive,38750,Y,15,8,13,6,7,3,3,3
736,25,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,Male,1,Sales Executive,22160,Y,13,8,6,3,4,1,3,3
737,52,No,Travel_Frequently,Research & Development,2,1,Life Sciences,1,Male,2,Sales Executive,117130,Y,14,8,24,5,6,4,3,3
738,43,No,Travel_Rarely,Research & Development,2,2,Medical,1,Male,1,Laboratory Technician,78610,Y,14,8,20,20,21,1,3,3
739,27,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Male,1,Human Resources,37080,Y,16,8,6,6,7,4,4,3
740,27,Yes,Travel_Rarely,Research & Development,2,5,Life Sciences,1,Female,1,Research Scientist,137700,Y,18,8,8,8,9,4,3,3
741,26,No,Travel_Rarely,Research & Development,2,2,Other,1,Male,3,Laboratory Technician,53040,Y,20,8,5,4,5,1,4,4
742,42,No,Travel_Rarely,Sales,23,3,Marketing,1,Female,3,Research Scientist,26420,Y,13,8,21,20,21,3,1,3
743,52,No,Travel_Rarely,Research & Development,5,2,Life Sciences,1,Female,1,Healthcare Representative,27590,Y,18,8,12,5,6,3,1,3
744,37,No,Travel_Rarely,Research & Development,20,5,Life Sciences,1,Male,2,Manager,68040,Y,13,8,8,3,4,1,3,3
745,35,No,Travel_Frequently,Research & Development,6,4,Medical,1,Female,2,Research Director,61420,Y,15,8,10,2,3,3,4,3
746,25,No,Travel_Rarely,Research & Development,1,4,Medical,1,Male,2,Sales Executive,25000,Y,14,8,7,3,4,1,4,3
747,26,No,Travel_Rarely,Research & Development,29,4,Life Sciences,1,Male,1,Research Scientist,63890,Y,22,8,8,7,8,3,1,4
748,29,No,Travel_Rarely,Sales,9,3,Life Sciences,1,Male,1,Laboratory Technician,111030,Y,12,8,10,10,11,2,1,3
749,49,Yes,Travel_Frequently,Sales,6,5,Medical,1,Female,2,Healthcare Representative,23420,Y,18,8,20,4,5,1,1,3
750,29,Yes,Travel_Frequently,Sales,3,2,Marketing,1,Female,2,Laboratory Technician,68110,Y,15,8,9,8,9,3,4,3
751,54,No,Travel_Rarely,Sales,1,3,Medical,1,Female,2,Manager,22970,Y,18,8,29,20,21,4,4,3
752,58,No,Travel_Rarely,Sales,22,3,Life Sciences,1,Female,2,Laboratory Technician,24500,Y,12,8,32,9,10,4,1,3
753,55,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Female,3,Research Scientist,50930,Y,16,8,31,7,8,2,4,3
754,36,No,Travel_Rarely,Research & Development,1,3,Medical,1,Male,2,Sales Executive,53090,Y,13,8,15,5,6,1,2,3
755,31,Yes,Travel_Frequently,Sales,4,3,Life Sciences,1,Male,2,Manager,30570,Y,19,8,1,1,2,2,3,3
756,30,No,Travel_Rarely,Sales,3,3,Life Sciences,1,Male,3,Sales Executive,51210,Y,13,8,8,3,4,4,1,3
757,31,No,Travel_Rarely,Research & Development,1,3,Medical,1,Male,1,Laboratory Technician,168560,Y,12,8,9,3,4,1,2,3
758,34,No,Travel_Frequently,Sales,2,1,Marketing,1,Female,5,Manager,26860,Y,11,8,10,4,5,4,1,3
759,31,Yes,Travel_Rarely,Sales,20,3,Technical Degree,1,Male,1,Research Scientist,61800,Y,14,8,1,1,2,1,2,3
760,27,No,Travel_Rarely,Human Resources,11,4,Medical,1,Male,4,Sales Executive,66320,Y,16,8,6,5,6,2,1,3
761,36,No,Travel_Rarely,Sales,1,3,Marketing,1,Male,2,Research Scientist,35050,Y,12,8,10,10,11,1,4,3
762,36,No,Travel_Rarely,Research & Development,24,3,Other,1,Female,3,Research Director,63970,Y,14,8,11,3,4,3,1,3
763,47,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,Female,2,Sales Executive,62740,Y,14,8,17,6,7,1,4,3
764,25,Yes,Travel_Rarely,Sales,16,4,Life Sciences,1,Male,2,Research Scientist,198590,Y,19,8,6,3,4,1,1,3
765,37,No,Non-Travel,Sales,8,4,Medical,1,Male,1,Healthcare Representative,75870,Y,22,8,7,6,7,3,3,4
766,56,No,Travel_Rarely,Research & Development,10,4,Other,1,Male,2,Sales Representative,42580,Y,16,8,5,3,4,1,1,3
767,47,No,Travel_Rarely,Research & Development,3,2,Medical,1,Male,2,Laboratory Technician,43640,Y,11,8,26,20,21,1,3,3
768,24,No,Travel_Rarely,Research & Development,5,1,Other,1,Male,1,Manufacturing Director,43350,Y,15,8,5,5,6,4,3,3
769,32,No,Travel_Rarely,Sales,4,3,Marketing,1,Male,1,Research Scientist,53260,Y,14,8,7,4,5,4,4,3
770,34,No,Travel_Rarely,Research & Development,9,2,Medical,1,Male,1,Sales Executive,32800,Y,13,8,7,5,6,4,2,3
771,41,No,Travel_Rarely,Research & Development,26,3,Medical,1,Female,3,Sales Executive,54850,Y,17,8,7,4,5,2,3,3
772,40,No,Non-Travel,Sales,3,2,Life Sciences,1,Male,1,Sales Executive,43420,Y,11,8,11,8,9,3,3,3
773,31,No,Travel_Rarely,Research & Development,16,3,Medical,1,Male,2,Human Resources,27820,Y,19,8,13,13,14,1,4,3
774,46,Yes,Travel_Rarely,Research & Development,18,1,Medical,1,Male,1,Manufacturing Director,59800,Y,11,8,28,7,8,1,4,3
775,39,Yes,Non-Travel,Research & Development,2,4,Medical,1,Male,2,Manufacturing Director,43810,Y,15,8,11,1,2,1,1,3
776,31,Yes,Travel_Frequently,Sales,2,3,Medical,1,Male,2,Sales Executive,25720,Y,13,8,10,10,11,3,2,3
777,45,No,Travel_Rarely,Sales,10,2,Marketing,1,Male,1,Sales Executive,38330,Y,14,8,24,7,8,2,1,3
778,31,No,Travel_Rarely,Research & Development,16,4,Life Sciences,1,Male,3,Human Resources,42440,Y,13,8,8,3,4,4,2,3
779,31,Yes,Travel_Frequently,Research & Development,7,4,Life Sciences,1,Male,1,Laboratory Technician,65000,Y,23,8,7,2,3,2,4,4
780,45,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Female,1,Research Scientist,184300,Y,12,8,10,3,4,2,4,3
781,48,No,Travel_Rarely,Research & Development,24,3,Technical Degree,1,Male,2,Research Scientist,16010,Y,12,8,15,2,3,3,1,3
782,34,Yes,Travel_Rarely,Research & Development,7,4,Medical,1,Male,2,Research Scientist,26940,Y,16,8,2,2,3,1,3,3
783,40,No,Non-Travel,Research & Development,25,4,Other,1,Female,1,Sales Executive,31490,Y,15,8,16,9,10,4,2,3
784,28,No,Travel_Rarely,Research & Development,1,2,Technical Degree,1,Female,1,Research Scientist,176390,Y,13,8,6,5,6,4,1,3
785,44,No,Non-Travel,Research & Development,5,3,Life Sciences,1,Male,1,Laboratory Technician,23190,Y,18,8,7,5,6,3,3,3
786,53,No,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Male,2,Manager,116910,Y,20,8,35,9,10,4,2,4
787,49,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Male,3,Laboratory Technician,53240,Y,19,8,20,3,4,1,3,3
788,40,No,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Male,3,Laboratory Technician,167520,Y,18,8,8,3,4,3,3,3
789,44,No,Travel_Rarely,Research & Development,5,1,Other,1,Male,3,Research Scientist,52280,Y,13,8,6,5,6,4,2,3
790,33,No,Travel_Frequently,Human Resources,10,3,Medical,1,Female,2,Sales Executive,27000,Y,14,8,5,4,5,4,1,3
791,34,No,Travel_Rarely,Research & Development,10,4,Life Sciences,1,Female,1,Sales Representative,192460,Y,15,8,15,13,14,4,1,3
792,30,No,Travel_Rarely,Sales,1,2,Technical Degree,1,Male,1,Laboratory Technician,25060,Y,22,8,4,2,3,4,3,4
793,42,No,Travel_Frequently,Research & Development,8,4,Medical,1,Female,1,Sales Executive,60620,Y,22,8,12,12,13,1,4,4
794,44,No,Travel_Frequently,Research & Development,5,3,Life Sciences,1,Female,5,Manufacturing Director,43820,Y,16,8,11,1,2,1,3,3
795,30,No,Non-Travel,Research & Development,8,3,Life Sciences,1,Male,1,Manufacturing Director,21430,Y,17,8,1,1,2,3,3,3
796,57,No,Travel_Rarely,Sales,2,1,Life Sciences,1,Male,3,Research Scientist,61620,Y,14,8,13,12,13,2,3,3
797,49,No,Travel_Rarely,Research & Development,7,3,Technical Degree,1,Female,2,Sales Executive,50940,Y,15,8,29,8,9,3,2,3
798,34,No,Travel_Frequently,Research & Development,2,4,Medical,1,Female,2,Sales Representative,68770,Y,20,8,16,14,15,2,1,4
799,28,Yes,Travel_Frequently,Research & Development,2,3,Medical,1,Male,1,Research Scientist,22740,Y,20,8,5,3,4,1,3,4
800,29,Yes,Travel_Frequently,Research & Development,28,3,Medical,1,Female,5,Research Scientist,44340,Y,17,8,7,5,6,1,2,3
801,34,Yes,Travel_Rarely,Research & Development,7,1,Medical,1,Male,1,Research Scientist,62880,Y,15,8,16,15,16,1,2,3
802,35,No,Travel_Rarely,Sales,7,4,Other,1,Female,4,Healthcare Representative,25530,Y,14,8,1,1,2,4,3,3
803,24,Yes,Travel_Frequently,Sales,3,3,Life Sciences,1,Male,2,Research Scientist,76540,Y,17,8,4,0,1,2,1,3
804,24,No,Non-Travel,Research & Development,10,3,Life Sciences,1,Female,2,Manager,51600,Y,17,8,1,1,2,4,2,3
805,44,No,Travel_Frequently,Research & Development,5,2,Medical,1,Female,2,Research Scientist,171590,Y,22,8,16,2,3,2,3,4
806,29,No,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,1,Sales Executive,128080,Y,13,8,10,10,11,3,3,3
807,30,No,Travel_Rarely,Research & Development,1,2,Life Sciences,1,Male,3,Sales Executive,102210,Y,19,8,6,5,6,3,3,3
808,55,No,Travel_Rarely,Sales,20,3,Marketing,1,Male,2,Research Scientist,47790,Y,14,8,4,3,4,4,3,3
809,33,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Male,2,Research Scientist,37370,Y,22,8,8,5,6,1,2,4
810,47,No,Travel_Rarely,Research & Development,8,4,Medical,1,Female,2,Sales Representative,23660,Y,17,8,11,5,6,3,3,3
811,28,Yes,Travel_Frequently,Sales,1,3,Marketing,1,Male,2,Laboratory Technician,17060,Y,12,8,8,0,1,3,1,3
812,28,No,Travel_Rarely,Sales,8,4,Marketing,1,Male,1,Laboratory Technician,163070,Y,16,8,1,1,2,1,3,3
813,28,No,Travel_Frequently,Research & Development,9,3,Life Sciences,1,Female,2,Sales Executive,59330,Y,11,8,5,4,5,3,1,3
814,49,No,Travel_Rarely,Research & Development,5,4,Life Sciences,1,Female,1,Research Scientist,34240,Y,11,8,10,3,4,3,1,3
815,29,No,Travel_Frequently,Research & Development,8,1,Medical,1,Male,1,Research Scientist,40370,Y,14,8,4,3,4,4,2,3
816,28,No,Travel_Rarely,Research & Development,5,1,Technical Degree,1,Male,2,Laboratory Technician,25590,Y,11,8,8,8,9,3,2,3
817,33,No,Travel_Rarely,Research & Development,15,4,Life Sciences,1,Female,1,Sales Executive,62010,Y,15,8,14,0,1,4,3,3
818,32,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Female,3,Laboratory Technician,44030,Y,20,8,10,5,6,3,4,4
819,54,No,Travel_Frequently,Sales,10,3,Life Sciences,1,Female,4,Research Scientist,37610,Y,12,8,26,14,15,2,4,3
820,29,Yes,Travel_Rarely,Research & Development,5,3,Life Sciences,1,Female,2,Research Scientist,109340,Y,17,8,11,9,10,1,1,3
821,44,No,Travel_Rarely,Sales,26,1,Marketing,1,Male,1,Sales Representative,107610,Y,11,8,24,20,21,4,1,3
822,39,No,Travel_Rarely,Sales,6,1,Technical Degree,1,Female,2,Laboratory Technician,51750,Y,17,8,9,2,3,2,2,3
823,46,No,Travel_Rarely,Research & Development,4,2,Life Sciences,1,Male,3,Manufacturing Director,138260,Y,11,8,23,13,14,3,2,3
824,35,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,Male,2,Research Scientist,63340,Y,14,8,11,11,12,4,2,3
825,23,No,Travel_Rarely,Research & Development,2,4,Medical,1,Female,2,Manager,49360,Y,19,8,5,4,5,1,3,3
826,40,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,Male,2,Research Director,47750,Y,15,8,15,5,6,4,1,3
827,34,No,Travel_Rarely,Human Resources,2,3,Human Resources,1,Male,2,Manufacturing Director,28180,Y,13,8,10,10,11,4,3,3
828,31,Yes,Travel_Frequently,Research & Development,29,3,Life Sciences,1,Female,2,Healthcare Representative,25150,Y,14,8,7,7,8,4,3,3
829,50,No,Travel_Frequently,Research & Development,6,3,Medical,1,Male,1,Manager,23420,Y,12,8,32,32,33,3,4,3
830,34,No,Travel_Rarely,Sales,25,5,Marketing,1,Female,1,Research Scientist,41940,Y,17,8,12,11,12,2,3,3
831,42,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,1,Manufacturing Director,106850,Y,11,8,4,1,2,3,2,3
832,37,No,Travel_Rarely,Research & Development,2,2,Medical,1,Male,1,Research Scientist,20220,Y,12,8,10,10,11,1,4,3
833,29,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,1,Manager,23140,Y,13,8,9,7,8,3,1,3
834,33,No,Travel_Rarely,Research & Development,1,1,Life Sciences,1,Male,1,Research Scientist,42560,Y,13,8,5,5,6,4,2,3
835,45,No,Travel_Rarely,Sales,3,3,Life Sciences,1,Male,3,Laboratory Technician,35800,Y,20,8,8,5,6,4,4,4
836,42,No,Travel_Frequently,Human Resources,1,4,Technical Degree,1,Male,2,Manufacturing Director,31620,Y,17,8,24,20,21,4,4,3
837,40,No,Travel_Rarely,Sales,10,1,Life Sciences,1,Female,1,Manufacturing Director,65240,Y,13,8,9,8,9,1,1,3
838,33,No,Travel_Rarely,Research & Development,9,3,Medical,1,Female,2,Manufacturing Director,28990,Y,17,8,15,15,16,2,3,3
839,40,No,Travel_Rarely,Sales,5,5,Life Sciences,1,Male,1,Manufacturing Director,52310,Y,12,8,21,21,22,3,4,3
840,24,No,Travel_Rarely,Sales,10,2,Marketing,1,Male,1,Manufacturing Director,23560,Y,13,8,2,1,2,3,1,3
841,40,No,Non-Travel,Research & Development,7,3,Medical,1,Male,1,Research Scientist,28000,Y,12,8,8,2,3,4,4,3
842,45,No,Travel_Rarely,Research & Development,4,3,Medical,1,Female,3,Laboratory Technician,118360,Y,22,8,10,10,11,1,2,4
843,35,No,Travel_Rarely,Research & Development,10,1,Life Sciences,1,Male,1,Healthcare Representative,109030,Y,11,8,6,5,6,2,3,3
844,32,No,Travel_Rarely,Research & Development,22,4,Medical,1,Male,1,Sales Executive,29730,Y,22,8,12,7,8,4,2,4
845,36,No,Travel_Rarely,Sales,9,3,Marketing,1,Female,4,Research Scientist,142750,Y,18,8,7,3,4,3,4,3
846,48,No,Travel_Rarely,Research & Development,12,4,Medical,1,Male,1,Laboratory Technician,55620,Y,13,8,18,8,9,3,3,3
847,29,No,Travel_Rarely,Research & Development,23,4,Life Sciences,1,Female,2,Healthcare Representative,45370,Y,18,8,5,1,2,NA,3,3
848,33,No,Travel_Rarely,Research & Development,9,1,Medical,1,Male,1,Healthcare Representative,76420,Y,20,8,8,2,3,1,1,4
849,30,Yes,Travel_Rarely,Research & Development,1,3,Other,1,Male,3,Sales Executive,179240,Y,13,8,10,10,11,2,1,3
850,38,No,Travel_Frequently,Sales,9,3,Marketing,1,Male,1,Manufacturing Director,52040,Y,13,8,10,6,7,3,3,3
851,35,No,Travel_Rarely,Sales,7,2,Life Sciences,1,Male,1,Sales Executive,22770,Y,12,8,3,3,4,4,1,3
852,30,No,Travel_Rarely,Research & Development,14,3,Technical Degree,1,Male,5,Research Director,27950,Y,13,8,9,4,5,3,2,3
853,35,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,Female,1,Research Scientist,25320,Y,13,8,1,1,2,1,1,3
854,53,Yes,Travel_Rarely,Research & Development,19,3,Life Sciences,1,Male,2,Manager,25590,Y,25,8,34,33,34,3,4,4
855,38,Yes,Travel_Rarely,Research & Development,2,3,Medical,1,Female,3,Sales Executive,49080,Y,19,8,7,5,6,3,2,3
856,32,No,Non-Travel,Research & Development,10,4,Life Sciences,1,Female,5,Research Scientist,23800,Y,13,8,9,6,7,4,1,3
857,48,No,Travel_Rarely,Research & Development,2,5,Life Sciences,1,Male,1,Sales Executive,47650,Y,12,8,10,8,9,3,1,3
858,34,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,2,Sales Executive,20440,Y,11,8,1,1,2,1,4,3
859,55,No,Travel_Rarely,Research & Development,11,1,Medical,1,Female,1,Laboratory Technician,26930,Y,18,8,36,36,37,3,4,3
860,34,No,Travel_Rarely,Research & Development,2,2,Life Sciences,1,Male,2,Research Scientist,65860,Y,18,8,9,2,3,2,NA,3
861,26,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Male,1,Research Director,32940,Y,11,8,1,1,2,1,4,3
862,38,No,Travel_Rarely,Sales,14,2,Marketing,1,Female,1,Sales Executive,41710,Y,23,8,10,9,10,3,2,4
863,38,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,1,Manufacturing Director,27780,Y,13,8,8,3,4,2,2,3
864,36,No,Travel_Rarely,Human Resources,1,3,Human Resources,1,Male,1,Research Scientist,23770,Y,13,8,15,1,2,2,3,3
865,29,No,Travel_Rarely,Research & Development,10,3,Life Sciences,1,Male,1,Sales Representative,24040,Y,17,8,10,10,11,2,1,3
866,35,No,Travel_Rarely,Sales,12,2,Life Sciences,1,Female,2,Sales Executive,23180,Y,19,8,10,5,6,1,3,3
867,39,No,Travel_Rarely,Sales,2,2,Medical,1,Female,1,Sales Executive,20080,Y,12,8,11,7,8,4,3,3
868,29,No,Travel_Frequently,Research & Development,5,1,Medical,1,Female,1,Research Scientist,62440,Y,22,8,6,6,7,1,4,4
869,50,No,Travel_Rarely,Research & Development,4,2,Medical,1,Female,1,Laboratory Technician,27990,Y,12,8,27,1,2,3,3,3
870,23,No,Travel_Rarely,Research & Development,7,2,Life Sciences,1,Female,3,Manager,105520,Y,11,8,4,2,3,4,3,3
871,36,No,Travel_Frequently,Sales,21,3,Life Sciences,1,Male,2,Human Resources,23290,Y,15,8,9,3,4,1,1,3
872,42,No,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Female,5,Manager,40140,Y,13,8,24,1,2,4,4,3
873,35,No,Travel_Rarely,Sales,4,3,Medical,1,Female,2,Laboratory Technician,74030,Y,12,8,10,10,11,2,3,3
874,34,No,Travel_Frequently,Research & Development,25,1,Life Sciences,1,Female,1,Manager,22590,Y,14,8,8,8,9,4,3,3
875,40,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,2,Laboratory Technician,69320,Y,13,8,5,5,6,4,1,3
876,43,No,Travel_Rarely,Research & Development,1,1,Other,1,Male,1,Manager,46780,Y,25,8,8,6,7,4,2,4
877,35,No,Travel_Rarely,Sales,6,3,Marketing,1,Female,3,Sales Representative,135820,Y,17,8,1,1,2,3,4,3
878,46,No,Travel_Rarely,Research & Development,12,4,Technical Degree,1,Male,1,Laboratory Technician,23320,Y,11,8,27,26,27,4,1,3
879,28,Yes,Travel_Rarely,Human Resources,1,3,Medical,1,Female,2,Laboratory Technician,24130,Y,16,8,1,1,2,3,2,3
880,22,No,Non-Travel,Sales,17,2,Marketing,1,Male,3,Sales Executive,97050,Y,18,8,4,4,5,2,3,3
881,50,No,Travel_Frequently,Research & Development,3,3,Other,1,Male,2,Research Scientist,42940,Y,20,8,32,30,31,2,3,4
882,32,No,Travel_Rarely,Research & Development,3,2,Life Sciences,1,Male,3,Research Scientist,47210,Y,14,8,6,3,4,2,4,3
883,44,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,Male,3,Manager,25190,Y,21,8,23,22,23,2,4,4
884,30,No,Travel_Rarely,Research & Development,4,3,Medical,1,Female,1,Research Director,21210,Y,13,8,6,6,7,2,2,3
885,45,No,Travel_Rarely,Sales,29,2,Technical Degree,1,Female,2,Research Scientist,29730,Y,12,8,10,10,11,3,1,3
886,45,No,Non-Travel,Sales,2,4,Life Sciences,1,Male,2,Manufacturing Director,58550,Y,14,8,10,10,11,1,1,3
887,31,No,Travel_Frequently,Research & Development,7,3,Medical,1,Male,2,Research Scientist,36170,Y,21,8,10,5,6,4,1,4
888,36,No,Travel_Rarely,Research & Development,18,1,Medical,1,Male,2,Manufacturing Director,67250,Y,17,8,7,3,4,3,3,3
889,34,No,Travel_Frequently,Sales,28,4,Marketing,1,Male,5,Manufacturing Director,103250,Y,11,8,9,9,10,3,4,3
890,49,No,Travel_Rarely,Research & Development,1,4,Life Sciences,1,Male,3,Healthcare Representative,69490,Y,14,8,10,9,10,3,1,3
891,39,No,Travel_Rarely,Research & Development,6,2,Life Sciences,1,Male,3,Research Scientist,106090,Y,17,8,10,7,8,2,1,3
892,27,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,4,Research Scientist,44470,Y,13,8,7,7,8,4,1,3
893,35,No,Travel_Rarely,Research & Development,2,3,Medical,1,Female,2,Sales Executive,21570,Y,25,8,16,16,17,2,1,4
894,28,No,Travel_Rarely,Research & Development,23,3,Life Sciences,1,Male,3,Manufacturing Director,46010,Y,15,8,6,5,6,2,1,3
895,21,No,Travel_Rarely,Research & Development,3,1,Life Sciences,1,Female,1,Laboratory Technician,170990,Y,14,8,3,2,3,3,4,3
